Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"A Both, T Kastner, D Yeboah, C Braun…","AuthApp–Portable, Reusable Solid App for GDPR-Compliant Access Granting",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_14","https://scholar.google.com/scholar?cites=9379898469457339953&as_sdt=2005&sciodt=2007&hl=en",99,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_14","","",,,,,3,3.00,1,5,1,"Abstract The Solid (Social Linked Data) technology family was developed to provide the foundation for Data Sovereignty in the context of web applications. The advantage of this …","","https://scholar.google.com/scholar?q=related:MSY8DfYXLIIJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
3,"H Yao, D Yu, D Wang, H Zhang, S Song, J Li","Tag-Aware Recommendation Based on Attention Mechanism and Disentangled Graph Neural Network",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_5","https://scholar.google.com/scholar?cites=13826219114379096308&as_sdt=2005&sciodt=2007&hl=en",100,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_5","","",,,,,3,3.00,1,6,1,"Tag-aware recommender system leverages user-annotated historical data to enhance the understanding of user preferences and web service/item features, attracting widespread …","","https://scholar.google.com/scholar?q=related:9DBIsweZ4L8J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"S Tyagi, A Srivastava","Addressing WSN Deployments Over Obstacle Clad–Irregular Terrains",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-75110-3_4","https://scholar.google.com/scholar?cites=2726356730057132422&as_sdt=2005&sciodt=2007&hl=en",101,"2025-06-19 13:14:20","","10.1007/978-3-031-75110-3_4","","",,,,,1,1.00,1,2,1,"Abstract Wireless Sensor Networks (WSNs) are majorly employed for real time data collection and monitoring, particularly in scenarios characterized by environments that are …","","https://scholar.google.com/scholar?q=related:hgkNSgD31SUJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"X Song, Z Wang, KD Baek, IY Ko","Epflu: Efficient peer-to-peer federated learning for personalized user models in edge-cloud environments",2024,"International Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-75110-3_1","https://scholar.google.com/scholar?cites=11564120342485410559&as_sdt=2005&sciodt=2007&hl=en",104,"2025-06-19 13:14:20","","10.1007/978-3-031-75110-3_1","","",,,,,1,1.00,0,4,1,"As the number of IoT devices and the volume of data increase, distributed computing systems have become the primary deployment solution for large-scale Internet of Things …","","https://scholar.google.com/scholar?q=related:_yK2oS4CfKAJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"D Kotzaitsis, G Koloniari","A Multi-model Recurrent Knowledge Graph Embedding for Contextual Recommendations",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_7","https://scholar.google.com/scholar?cites=11601664319969770646&as_sdt=2005&sciodt=2007&hl=en",105,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_7","","",,,,,1,1.00,1,2,1,"Recommenders can be improved by exploiting the huge disposal of multi-context data that is now available. Knowledge Graphs (KGs) offer an intuitive way to incorporate this kind of …","","https://scholar.google.com/scholar?q=related:ljwfEztkAaEJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"C Ardito, T Colafiglio, T Di Noia, A Lombardi…","Towards a Neurofeedback Tool For Emotion Recognition Using Brain Computer Interface",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-75110-3_8","https://scholar.google.com/scholar?cites=3872409172066634062&as_sdt=2005&sciodt=2007&hl=en",108,"2025-06-19 13:14:20","","10.1007/978-3-031-75110-3_8","","",,,,,1,1.00,0,5,1,"Abstract Brain-Computer Interface (BCI) allows machines to be controlled by signals derived from EEG analysis. Several low-cost electroencephalographs are now available on the …","","https://scholar.google.com/scholar?q=related:Tgn_BaCPvTUJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
4,"L Piro, T Bianchi, L Alessandrelli, A Chizzola…","MyLearningTalk: An LLM-Based Intelligent Tutoring System",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_39","https://scholar.google.com/scholar?cites=2068338688737872605&as_sdt=2005&sciodt=2007&hl=en",114,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_39","","",,,,,4,4.00,1,5,1,"Thanks to recent advancements in natural language interaction, dialogue-based online Intelligent Tutoring Systems (ITS) employing Large Language Models (LLMs) have begun to …","","https://scholar.google.com/scholar?q=related:3QprMRQ3tBwJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"J Kang","Software practice and experience on smart mobility digital twin in transportation and automotive industry",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-75110-3_5","https://scholar.google.com/scholar?cites=2020264602849023727&as_sdt=2005&sciodt=2007&hl=en",132,"2025-06-19 13:14:20","","10.1007/978-3-031-75110-3_5","","",,,,,1,1.00,1,1,1,"A digital twin is a virtual representation of a physical entity, serving as a pivotal convergence technology that facilitates the diagnosis, optimization, prediction, and problem-solving of the …","","https://scholar.google.com/scholar?q=related:75Yc1fNrCRwJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
3,"M Giudici, F Liguori, A Tocchetti, M Brambilla","Unveiling human-ai interaction and subjective perceptions about artificial intelligent agents",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_36","https://scholar.google.com/scholar?cites=4259834857594313960&as_sdt=2005&sciodt=2007&hl=en",135,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_36","","",,,,,3,3.00,1,4,1,"This work focuses on human-AI interactions, employing a crowd-based methodology to collect and assess the reactions and perceptions of a human audience to a dialogue …","https://re.public.polimi.it/bitstream/11311/1267670/1/978-3-031-62362-2_36.pdf","https://scholar.google.com/scholar?q=related:6Fy8wDv5HTsJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"J Alvarado-Valiente, J Romero-Álvarez…","Task Manager of Quantum Web Services Through a Load Balancing Solution",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_24","",138,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_24","","",,,,,0,0.00,0,3,1,"In the dynamic field of quantum computing, characterized by constant innovation and continuous advancement of hardware and software capabilities, it is clear that this emerging …","","https://scholar.google.com/scholar?q=related:H2nDkTnuu3MJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"Z Zhu, Y Ji, S Qiu, Y Zhao, K Xu, R Ju…","A Prototype Design of LLM-Based Autonomous Web Crowdsensing",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_34","https://scholar.google.com/scholar?cites=8776295496207523350&as_sdt=2005&sciodt=2007&hl=en",143,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_34","","",,,,,1,1.00,0,7,1,"The expanded demands of complex sensing campaigns involving Cyber-Physical-Social spaces have brought forth a multitude of challenges for web crowdsensing applications …","https://sihangqiu.com/files/publications/icwe2024llm.pdf","https://scholar.google.com/scholar?q=related:Fl5PR0Gqy3kJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"L Loechel, SR Akbayin, E Grünewald, J Kiesel…","Hook-in Privacy Techniques for gRPC-Based Microservice Communication",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_15","",154,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_15","","",,,,,0,0.00,0,5,1,"Abstract gRPC is at the heart of modern distributed system architectures. Based on HTTP/2 and Protocol Buffers, it provides highly performant, standardized, and polyglot …","https://arxiv.org/pdf/2404.05598","https://scholar.google.com/scholar?q=related:GgzWNgcpmIQJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"F Blefari, A Furfaro, G Ianni, A Viscomi","Combining Anti-typosquatting Techniques",2024,"International Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_17","",155,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_17","","",,,,,0,0.00,0,4,1,"Typosquatting constitutes a widely used malpractice of domain exploitation that leverages users' typographical errors when entering URLs. Different techniques have been devised to …","","https://scholar.google.com/scholar?q=related:elBdA-DCw0wJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"A Perevalov, A Gashkov, M Eltsova, A Both","Language Models as SPARQL Query Filtering for Improving the Quality of Multilingual Question Answering over Knowledge Graphs",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_1","https://scholar.google.com/scholar?cites=14301454558548651995&as_sdt=2005&sciodt=2007&hl=en",156,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_1","","",,,,,1,1.00,0,4,1,"Question Answering systems working over Knowledge Graphs (KGQA) generate a ranked list of SPARQL query candidates for a given natural-language question. In this paper, we …","","https://scholar.google.com/scholar?q=related:2--uDSb5eMYJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"M Stratigi","Sequential Group Recommendations with Responsibility Constraints",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_42","",158,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_42","","",,,,,0,0.00,0,1,1,"This paper addresses the aspects of fairness and transparency in Group Recommender Systems (GRS), crucial for fostering user trust and system reliability. With Recommender …","","https://scholar.google.com/scholar?q=related:wNrB15FLRdUJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"F Di Lauro","GitHub-Sourced Web API Evolution: A Large-Scale OpenAPI Dataset",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_26","https://scholar.google.com/scholar?cites=3218168493478200681&as_sdt=2005&sciodt=2007&hl=en",160,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_26","","",,,,,1,1.00,1,1,1,"This study presents a dataset curated using a software tool called the crawler, which gathers OpenAPI Specifications (OAS) from GitHub. The crawler efficiently collects versioned OAS …","","https://scholar.google.com/scholar?q=related:aUUfuTE7qSwJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"S Serbout, C Pautasso","How Many Web APIs Evolve Following Semantic Versioning?",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_25","",161,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_25","","",,,,,0,0.00,0,2,1,"Abstract More and more Web APIs use semantic versioning to represent the impact of changes on clients depending on previous versions. Our goal is to provide insights about …","http://pautasso.org/biblio-pdf/apiace-icwe2024.pdf","https://scholar.google.com/scholar?q=related:ciUpF9EPs68J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
3,"E Korkan, SO Ramirez, S Steinhorst","DyST: Dynamic Specification Mining for Heterogenous IoT Systems with WoT",2024,"International Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_11","https://scholar.google.com/scholar?cites=15641898242438229821&as_sdt=2005&sciodt=2007&hl=en",166,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_11","","",,,,,3,3.00,1,3,1,"The comprehension of a distributed system and its verification is one of the most challenging problems in today's software engineering, commonly referred to as observability. The …","","https://scholar.google.com/scholar?q=related:PW9WwZMvE9kJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"KC Bodduluri, A Kurti, F Palma, I Jusufi…","Dynamic Hybrid Recommendation System for E-Commerce: Overcoming Challenges of Sparse Data and Anonymity",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_40","",167,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_40","","",,,,,0,0.00,0,5,1,"In the evolving landscape of e-commerce, personalizing user experience through recommendation systems has become a way to boost user satisfaction and engagement …","","https://scholar.google.com/scholar?q=related:VKGuHfAAeV4J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"E Zimina, K Järvelin, J Peltonen, A Ranta…","TraQuLA: Transparent Question Answering Over RDF Through Linguistic Analysis",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_2","",171,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_2","","",,,,,0,0.00,0,5,1,"Answering complex questions over knowledge graphs has gained popularity recently. Systems based on large language models seem to achieve top performance. However …","","https://scholar.google.com/scholar?q=related:xC9bdvcZm8wJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
1,"V Siegert, D Leichsenring, M Gaedke","Trusting Decentralized Web Data in a Solid-Based Social Network",2024,"International Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_16","https://scholar.google.com/scholar?cites=1028830914429074638&as_sdt=2005&sciodt=2007&hl=en",173,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_16","","",,,,,1,1.00,0,3,1,"In our current data-centric society, there is a rising concern among individuals regarding their privacy and the degree of control they have over their personal data. In response to this …","","https://scholar.google.com/scholar?q=related:zjx8BEQkRw4J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"VR Gore, S Kundu, AE Pratiwi","Estimating Diffusion Degree on Graph Stream Generated from Social and Web Networks",2024,"International Conference on Web …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_23","",174,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_23","","",,,,,0,0.00,0,3,1,"Data stream generated from different Web 2.0 applications may contains data which is best described by graphs. Graph streams thus generated show big data characters, including …","","https://scholar.google.com/scholar?q=related:m9prgo8cGEgJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"S Qiu, Y Ji, Z Zhu, Y Zhao, R Ju, X Wang","Web Crowdsourcing for Coastal Flood Prevention and Management",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_35","",175,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_35","","",,,,,0,0.00,0,6,1,"Coastal floods have been causing massive casualties and economic loss to human societies. To better understand and manage coastal floods, existing research has …","https://sihangqiu.com/files/publications/icwe2024flood.pdf","https://scholar.google.com/scholar?q=related:LmRjx4-e2ZoJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"S Kumar, R Yang, RR Singh, R Bahsoon, J Xu…","MatchCom: Stable Matching-Based Software Services Composition in Cloud Computing Environments",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_27","",176,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_27","","",,,,,0,0.00,0,6,1,"User preferences on throughput, latency, cost, service location, etc. indicate specific requirements when choosing a web service from the cloud marketplace. Service providers …","http://buyya.com/papers/MatchCom-ICWE2024.pdf","https://scholar.google.com/scholar?q=related:O53wf6_IfV0J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
3,"C Göpfert, JI Haas, L Schröder, M Gaedke","Streamlining Vocabulary Conversion to SKOS: A YAML-Based Approach to Facilitate Participation in the Semantic Web",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_9","https://scholar.google.com/scholar?cites=17516034114373948508&as_sdt=2005&sciodt=2007&hl=en",178,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_9","","",,,,,3,3.00,1,4,1,"Controlled vocabularies, such as classification schemes, glossaries, taxonomies, or thesauri, play an important role in many Web services. One of the main areas of application …","https://www.researchgate.net/profile/Christoph-Goepfert/publication/381463667_Streamlining_Vocabulary_Conversion_to_SKOS_A_YAML-Based_Approach_to_Facilitate_Participation_in_the_Semantic_Web/links/66b4c9bc8f7e1236bc45884f/Streamlining-Vocabulary-Conversion-to-SKOS-A-YAML-Based-Approach-to-Facilitate-Participation-in-the-Semantic-Web.pdf","https://scholar.google.com/scholar?q=related:XBTiHDl0FfMJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"HM Attolou, K Tzompanaki, K Stefanidis…","EMiGRe: Unveiling Why Your Recommendations are Not What You Expect",2024,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_37","",179,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_37","","",,,,,0,0.00,0,4,1,"This demonstration showcases EMiGRe, a system tailored for computing explanations for missing recommendations in a graph-based recommendation system. The users can …","https://hal.science/hal-04732438v1/file/attolou_icwe2024.pdf","https://scholar.google.com/scholar?q=related:QaciiGM-6j8J:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
2,"B Hollander, F Frasincar, F van der Knaap","Data Augmentation Using BERT-Based Models for Aspect-Based Sentiment Analysis",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_8","https://scholar.google.com/scholar?cites=1708151953919021780&as_sdt=2005&sciodt=2007&hl=en",190,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_8","","",,,,,2,2.00,1,3,1,"In today's digital world, there is an overwhelming amount of opinionated data on the Web. However, effectively analyzing all available data proves to be a resource-intensive …","","https://scholar.google.com/scholar?q=related:1JK74yaTtBcJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
0,"A Müller-Lobeck, G Zhang","Model-Driven Development of Single Page Applications",2024,"International Conference on Web Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-031-62362-2_41","",192,"2025-06-19 13:14:20","","10.1007/978-3-031-62362-2_41","","",,,,,0,0.00,0,2,1,"Abstract Prevalent approaches to Model-Driven Web Engineering focus on traditional, hypertext-based web applications, but do not scale well for modern, single page …","","https://scholar.google.com/scholar?q=related:ij_sD7Lnh9YJ:scholar.google.com/&scioq=source:%22international+conference+on+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
